y2_hhid,hc_seq_5m,res03_crav6190l_silr_cer
2002001003053101,4754571,5
2003003002009701,4750248,4
2003003002009702,4750248,4
2003003002009801,4750248,4
2003003002022501,4750248,4
2003003002024201,4750248,4
2003003002024203,4737291,4
2003003002035001,4750248,4
2003003002038701,4750248,4
2003003002040001,4750248,4
2003003002063401,4750248,4
2003024004005901,4763201,5
2003024004005904,4763201,5
2003024004009801,4763201,5
2003024004012601,4763201,5
2003024004017101,4763201,5
2003024004021301,4763201,5
2003024004021303,4763201,5
2003024004034101,4763201,5
2003024004036301,4763201,5
2003024004042801,4763201,5
2003024004042803,4763201,5
2003024004042804,4763201,5
2004009389001301,4771846,4
2004009389002001,4771846,4
2004009389002801,4771846,4
2004009389003601,4771846,4
2004009389003801,4771846,4
2004009389004501,4771846,4
2004009389004506,4771846,4
2004009389005301,4771853,4
2004009389005801,4771846,4
2004020001002201,4767526,4
2004020001002204,4767526,4
2004020001024401,4767526,4
2004020001026001,4767526,4
2004020001027801,4767526,4
2004020001027804,4767526,4
2004020001038001,4767526,4
2004020001040301,4767526,4
2004020001042701,4767526,4
2004020001051701,4767526,4
2005011003000601,4745925,5
2005011003005001,4745925,5
2005011003005501,4845273,6
2005011003009001,4745925,5
2005011003009101,4745925,5
2005011003009201,4745925,5
2005011003011601,4745925,5
2101010003004401,4884188,2
2101010003004403,4884188,2
2101010003011201,4884188,2
2101010003011501,4884188,2
2101010003012401,4884188,2
2101010003019301,4884188,2
2101010003031701,4884188,2
2101010003041901,4884188,2
2101010003048301,4884188,2
2101014002006901,4884183,3
2101014002010901,4884183,3
2101014002012701,4884183,3
2101014002033201,4884183,3
2101014002034001,4884183,3
2101014002034701,4875544,2
2101014002034706,4884183,3
2101014002045401,4884183,3
2101014002045404,4884183,3
2101014002055901,4884183,3
2102009001021101,4897143,9
2102009001051801,4897143,9
2102009001052201,4897143,9
2102009001068801,4897143,9
2102009001068902,4897143,9
2102009001080101,4897143,9
2102009001083801,4897143,9
2102009001085801,4897143,9
2103009003015101,4875542,2
2103009003019701,4875542,2
2103009003019702,4875542,2
2103009003019704,4871221,4
2103009003033001,4875542,2
2103009003033501,4875542,2
2103009003039301,4875542,2
2103009003054401,4875542,2
2103009003069401,4875542,2
2103009003077601,4875542,2
2104002004011401,4892843,5
2104002004034701,4892843,5
2104002004034703,5018150,4
2104002004039601,4892843,5
2104002004059901,4892843,5
2104002004064801,4892843,5
2104002004069301,4892843,5
2104002004085401,4892843,5
2104007003005802,4849643,5
2104007003007801,4849643,5
2104007003018701,4849643,5
2104007003023602,4853964,5
2104007003038701,4849643,5
2104007003039101,4849643,5
2104007003055001,4849643,5
2104007003060601,4849643,5
2104007003060604,4849643,5
2104007003060611,4849643,5
2104007003060612,4849643,5
2104008001004401,4849644,5
2104008001011501,4849644,5
2104008001019301,4849644,5
2104008001048301,4849644,5
2104008001062801,4849644,5
2104008001068501,4849644,5
2104008001129201,4849644,5
2104008330006801,4849643,5
2104008330009201,4871222,4
2104008330009203,4849643,5
2104008330013501,4849643,5
2104008330017501,4849643,5
2104008330017506,4849643,5
2104008330017801,4849643,5
2104008330018801,4849643,5
2104008330018803,5018132,4
2104008330019201,4849643,5
2104008330033001,4849643,5
2104008330033005,4841000,3
2104008363000201,4879877,5
2104008363000901,4849643,5
2104008363001401,4849643,5
2104008363001501,4849643,5
2104008363001601,4849643,5
2104008363001701,4849643,5
2104008363002001,4849643,5
2104008363002006,4849643,5
2104008363003501,4849643,5
2105014002004401,4953315,4
2105014002005801,4953315,4
2105014002006601,4953315,4
2105014002007201,4953315,4
2105014002008101,4953315,4
2105014002008201,4953315,4
2105014002008701,4953315,4
2105014002009601,4953315,4
5101001032000601,4970631,4
5101001032005001,4970631,4
5101001032005401,4970631,4
5101001032005501,4970631,4
5101001032009001,4970631,4
5101001032009101,4970631,4
5101001032009201,4970631,4
5101001032011601,4970631,4
5101006016001601,4970630,
5101006016003501,4970630,
5101006016004501,4970630,
5101006016005001,4970630,
5101006016007501,4970630,
5101006016008401,4970630,
5101006016008801,4970630,
5101006016011001,4970630,
5101007052000601,4970631,4
5101007052004701,4970631,4
5101007052005001,4970631,4
5101007052005401,4970631,4
5101007052006501,4970631,4
5101007052006701,4970631,4
5101007052009101,4970631,4
5101013041003401,4966311,3
5101013041003601,4966311,3
5101013041004401,4966311,3
5101013041004801,4966311,3
5101013041004901,4966311,3
5101013041005901,4966311,3
5101013041009201,4966311,3
5101013041011401,4966311,3
5102001012000401,4974950,4
5102001012000601,4974950,4
5102001012001101,4974950,4
5102001012005001,4974950,4
5102001012005002,4974950,4
5102001012005009,4974950,4
5102001012008601,4974950,4
5102001012008901,4974950,4
5102001012009101,4974950,4
5102001012018401,4974950,4
5102002051000701,4974950,4
5102002051003301,4974950,4
5102002051005501,4974950,4
5102002051005801,4974950,4
5102002051006701,4974950,4
5102002051008501,4974950,4
5102002051012101,4974950,4
5102002051012301,4974950,4
5102011011003601,4974951,5
5102011011004401,4974951,5
5102011011004801,4974951,5
5102011011004902,4974951,5
5102011011004903,4974951,5
5102011011006802,4974951,5
5102011011007201,4974951,5
5102011011009201,4974951,5
5102011011012501,4974951,5
5102016012003401,4970631,4
5102016012003601,4970631,4
5102016012004401,4970631,4
5102016012004801,4970631,4
5102016012005901,4970631,4
5102016012006201,4970631,4
5102016012006801,4970631,4
5102016012009201,4970631,4
5102022012003401,4974951,5
5102022012003601,4974951,5
5102022012004401,4974951,5
5102022012004801,4974951,5
5102022012005901,4974951,5
5102022012006801,4974951,5
5102022012007201,4974951,5
5102022012011401,4974951,5
5201004013000201,4983591,4
5201004013000901,4983591,4
5201004013001501,4983591,4
5201004013001601,4983591,4
5201004013002901,4983591,4
5201004013002903,4983590,4
5201004013003501,4983591,4
5201004013004501,4983591,4
5201004013004502,4892800,3
5201004013006301,4983591,4
5201021013003601,4987913,
5201021013004401,4987913,
5201021013004801,4987913,
5201021013004901,4987913,
5201021013007201,4987913,
5201021013009201,4987913,
5201021013009202,4987913,
5201021013011401,4987913,
5201021013012501,4987913,
5201021013012504,4987910,4
5202002005000601,4996554,2
5202002005000605,4996554,2
5202002005000608,4996554,2
5202002005005001,4996554,2
5202002005005501,4996554,2
5202002005008601,4996554,2
5202002005009101,4996554,2
5202002005009201,4996554,2
5202002005011601,4996554,2
5202002005013301,4996554,2
5202009012002801,5000873,2
5202009012002803,5000873,2
5202009012004201,5000873,2
5202009012004401,5000873,2
5202009012005901,5000873,2
5202009012008901,5000873,2
5202009012010301,5000873,2
5202009012011201,5000873,2
5202009012012401,5000873,2
5202009012012402,5000873,2
5202009012012403,5000873,2
5301002304000901,4983590,4
5301002304001601,4983590,4
5301002304002301,4983590,4
5301002304002901,4983590,4
5301002304002904,4983590,4
5301002304004501,4983590,4
5301002304005001,4983590,4
5301002304006301,4983590,4
5301002304007501,4983590,4
5301007021003401,4979271,5
5301007021003601,4979271,5
5301007021004401,4979271,5
5301007021004801,4979271,5
5301007021005901,4979271,5
5301007021006801,4979271,5
5301007021007201,4979271,5
5301007021011401,4979271,5
5301007021011405,5022472,
5301008072003601,4987911,4
5301008072004901,4987911,4
5301008072006801,4987911,4
5301008072009201,4987911,4
5301008072011401,4987911,4
5301008072012501,4987911,4
5301008072017501,4987911,4
5301013012000901,4979271,5
5301013012001601,4979271,5
5301013012003501,4979271,5
5301013012004501,4979271,5
5301013012004503,4987910,4
5301013012006301,4979271,5
5301013012007501,4979271,5
5301013012007502,4983590,4
5301013012008401,4974950,4
5301013012008403,4979271,5
5301013012008404,4979271,5
5301013012008408,4979271,5
5301013012009401,4979271,5
5301016313000901,4987910,4
5301016313002301,4987910,4
5301016313002901,4987910,4
5301016313004501,4987910,4
5301016313005001,4987910,4
5301016313006301,4987910,4
5301016313007501,4987910,4
5301016318000901,4987910,4
5301016318001501,4987910,4
5301016318001507,4987910,4
5301016318001601,4987910,4
5301016318001701,4987910,4
5301016318001702,4987910,4
5301016318002001,4987910,4
5301016318002301,4987910,4
5301016318003501,4987910,4
5301016318003510,4992231,
5301016326005002,4987910,4
5301016326005501,4987910,4
5301016326006501,4987910,4
5301016326006701,4987910,4
5301016326006703,4987910,4
5301016326006704,4987910,4
5301016326009101,4987910,4
5301019011000901,4992231,
5301019011001601,4992231,
5301019011003501,4992231,
5301019011003506,4992231,
5301019011004501,4992231,
5301019011006301,4992231,
5301019011007401,4992231,
5301019011007407,4992231,
5301019011007501,4992231,
5301019011008801,4992231,
5301022035001501,4987910,4
5301022035001502,4987910,4
5301022035001601,4987910,4
5301022035002301,4987910,4
5301022035002901,4987910,4
5301022035003501,4987910,4
5301022035004501,4987910,4
5301022035005001,4987910,4
5301022035006301,4987910,4
5301022045000201,4987910,4
5301022045000202,4987910,4
5301022045000901,4987910,4
5301022045001501,4987910,4
5301022045001601,4987910,4
5301022045002901,4987910,4
5301022045003501,4987910,4
5301022045004501,4987910,4
5301022045006301,4987910,4
5301022045006302,4987910,4
5301024307001601,4987910,4
5301024307003501,4987910,4
5301024307004501,4987910,4
5301024307005001,4987910,4
5301024307007501,4987910,4
5301024307007502,4987910,4
5301024307008401,4987910,4
5301024307008801,4987910,4
5301024307011001,4987910,4
5301025306005501,4983590,4
5301025306008602,4983590,4
5301025306009001,4983590,4
5301025306011401,4983590,4
5301025306011601,4983590,4
5301025306015501,4983590,4
5301025306015801,4983590,4
5301025306019301,4983590,4
5301026312000901,4983590,4
5301026312001501,4983590,4
5301026312001601,4983590,4
5301026312002301,4983590,4
5301026312002901,4983590,4
5301026312003501,4983590,4
5301026312006301,4983590,4
5301026312006305,4931749,
5301028325001002,4987910,4
5301028325001004,4987910,4
5301028325001401,4987910,4
5301028325001406,5022471,4
5301028325002601,4987910,4
5301028325003402,4987910,4
5301028325003601,5069948,3
5301028325003802,4987910,4
5301028325004401,4987910,4
5301028325004901,4987910,4
5302002004000601,4983590,4
5302002004000801,4983590,4
5302002004000803,5018151,
5302002004001301,4983590,4
5302002004002501,4983590,4
5302002004003201,4983590,4
5302002004003901,4983590,4
5302002004004201,4983590,4
5302002004004701,4983590,4
5302006001001401,4983590,4
5302006001001402,4983590,4
5302006001001801,4983590,4
5302006001002501,4983590,4
5302006001002601,4983590,4
5302006001003401,4983590,4
5302006001003402,4983590,4
5302006001003501,4983590,4
5302006001003601,4983590,4
5302006001004401,4983590,4
5302006001004402,4970632,
5302008002000901,4983590,4
5302008002001501,4983590,4
5302008002001601,4983590,4
5302008002003501,4983590,4
5302008002004501,4983590,4
5302008002005001,4983590,4
5302010005005401,4983590,4
5302010005005501,4983590,4
5302010005005505,4983590,4
5302010005006501,4983590,4
5302010005006504,5018137,4
5302010005006701,4987912,4
5302010005008601,4983590,4
5302010005009001,5022471,4
5302010005009003,4983590,4
5302010005009101,4983590,4
5302010005009106,4983590,4
5302010005009201,4979270,4
5302011003002801,4983590,4
5302011003003401,4983590,4
5302011003003501,4983590,4
5302011003004001,4983590,4
5302011003004201,4983590,4
5302011003004401,4983590,4
5302011003005401,4983590,4
5302011003006201,4983590,4
5302011012002302,4983590,4
5302011012003501,4983590,4
5302011012004501,4983590,4
5302011012005001,4983590,4
5302011012007401,4983590,4
5302011012007501,4983590,4
5302011012008401,4983590,4
5302012012003401,4983590,4
5302012012003601,4983590,4
5302012012004401,4983590,4
5302012012004801,4983590,4
5302012012004901,4983590,4
5302012012006201,4983590,4
5302012012006501,4983590,4
5302012012007201,4983590,4
5302012012007207,4974950,4
5302015009000604,4983590,4
5302015009001301,4983590,4
5302015009004201,4983590,4
5302015009004203,4983590,4
5302015009004701,4983590,4
5302015009005501,4983590,4
5302015009005511,4983590,4
5302015009006501,4983590,4
5302015009006701,4983590,4
5302015009006703,4983590,4
5302015009006801,4983590,4
5302019008003401,4987910,4
5302019008003601,4987910,4
5302019008004401,4987910,4
5302019008004801,4987910,4
5302019008005901,4987910,4
5302019008006201,4987910,4
5302019008006203,4987910,4
5302019008006205,4987910,4
5302019008006501,4987910,4
5302019008007201,4987910,4
5302020024000901,4987910,4
5302020024001601,4987910,4
5302020024002301,4987910,4
5302020024004501,4987910,4
5302020024005001,4987910,4
5302020024006301,4987910,4
5302020024007401,4987910,4
5302020024008401,4987910,4
5302031001004701,4983590,4
5302031001005001,4983590,4
5302031001005002,4983590,4
5302031001005401,4983590,4
5302031001006501,4983590,4
5302031001006701,4983590,4
5302031001009001,4983590,4
5302031001009101,4983590,4
5302033004000601,4987910,4
5302033004000603,4987910,4
5302033004000604,4987910,4
5302033004005002,4987910,4
5302033004005006,4987910,4
5302033004005401,4987910,4
5302033004005501,4987910,4
5302033004005502,4987910,4
5302033004008601,4987910,4
5302033004009001,4987910,4
5302033004009101,4987910,4
5302033004011401,4987910,4
5401001002000901,4927436,4
5401001002001601,4927436,4
5401001002002301,4927436,4
5401001002003501,4927436,4
5401001002005001,4927436,4
5401001002006301,4927436,4
5401001002007401,4927436,4
5401001002008401,4927436,4
5401003051001001,4931755,
5401003051001005,4949036,5
5401003051001401,4931755,
5401003051001402,4931755,
5401003051002601,4931755,
5401003051003401,4931755,
5401003051003601,4931755,
5401003051003801,4931755,
5401003051004401,4931755,
5401003051004901,4931755,
5401007044002801,4936077,4
5401007044004001,4936077,4
5401007044004201,4936077,4
5401007044004401,4936077,4
5401007044005801,4936077,4
5401007044006801,4936077,4
5401007044007801,4936077,4
5401007044008901,4936077,4
5401011032002801,4931757,5
5401011032003401,4931757,5
5401011032003501,4931757,5
5401011032004001,4931757,5
5401011032004401,4931757,5
5401011032004403,5018149,3
5401011032005402,4931757,5
5401011032005801,4931757,5
5401011032005901,4931757,5
5401016014000601,4927436,4
5401016014000602,4927436,4
5401016014000801,4927436,4
5401016014001101,4927436,4
5401016014001301,4927436,4
5401016014001302,4983591,4
5401016014004201,4927436,4
5401016014004701,4927436,4
5401016014005001,4927436,4
5401016014005501,4927436,4
5401017008003601,4927436,4
5401017008004401,4927436,4
5401017008004801,4927436,4
5401017008004901,4927436,4
5401017008005901,4927436,4
5401017008005903,5018151,
5401017008006201,4927436,4
5401017008006801,4927436,4
5401017008007201,4927436,4
5402003022001601,4923117,
5402003022003501,4923117,
5402003022004501,4923117,
5402003022006301,4923117,
5402003022007501,4923117,
5402003022007502,4923117,
5402003022008401,4923117,
5402003022008403,4923117,
5402003022008801,4923117,
5402003022011001,4923117,
5402005013000601,4923116,5
5402005013005001,4923116,5
5402005013005401,4923116,5
5402005013005407,4923116,5
5402005013005501,4923116,5
5402005013008601,4923116,5
5402005013009001,4923116,5
5402005013009101,4923116,5
5402005013011401,4923116,5
5402009042000201,4927437,5
5402009042000901,4927437,5
5402009042000903,4927437,5
5402009042001501,4927437,5
5402009042001601,4927437,5
5402009042002901,4927437,5
5402009042003501,4927437,5
5402009042004501,4927437,5
5402009042006301,4927437,5
5402013016000601,4923117,
5402013016000801,4923117,
5402013016001101,4923117,
5402013016001901,4923117,
5402013016003201,4923117,
5402013016003801,4923117,
5402013016003804,4923117,
5402013016003809,4923117,
5402013016003901,4923117,
5402013016004201,4923117,
5501002031000601,4936077,4
5501002031005001,4936077,4
5501002031005401,4936077,4
5501002031005403,4944716,6
5501002031005501,4936077,4
5501002031009101,4936077,4
5501002031009201,4936077,4
5501002031011401,4936077,4
5501002031011601,4936077,4
5501004032000201,4936077,4
5501004032000203,4987910,4
5501004032000901,4936077,4
5501004032001501,4936077,4
5501004032001601,4936077,4
5501004032001602,4949036,5
5501004032002901,4936077,4
5501004032003501,4936077,4
5501004032004501,4936077,4
5501004032006301,4936077,4
5501007054001001,4936077,4
5501007054001401,4936077,4
5501007054001403,4936077,4
5501007054001801,4936077,4
5501007054002601,4936077,4
5501007054003501,4936077,4
5501007054003601,4936077,4
5501007054003801,4936077,4
5501007054004801,4936077,4
5501013009000601,4936077,4
5501013009001301,4936077,4
5501013009001304,4923118,
5501013009004701,4936077,4
5501013009005001,4936077,4
5501013009005401,4936077,4
5501013009005501,4936077,4
5501013009006501,4936077,4
5501013009006504,4936077,4
5501013009006801,4936077,4
5501015005000901,4936077,4
5501015005001501,4936077,4
5501015005001601,4936077,4
5501015005002301,4936077,4
5501015005002303,4936077,4
5501015005002901,4936077,4
5501015005003501,4936077,4
5501015005004501,4936077,4
5501015005004507,4936077,4
5501015005005001,4936077,4
5501016011000601,4940397,4
5501016011005001,4940397,4
5501016011005501,4940397,4
5501016011008601,4940397,4
5501016011009101,4940397,4
5501016011011401,4940397,4
5501016011011601,4940397,4
5501016011013301,4940397,4
5501017023000901,4940397,4
5501017023001601,4940397,4
5501017023002301,4940397,4
5501017023003501,4940397,4
5501017023003503,4940397,4
5501017023005001,4940397,4
5501017023006301,4940397,4
5501017023007401,4940397,4
5501017023008401,4940397,4
5502001005003401,4944715,
5502001005003601,4944715,
5502001005004401,4944715,
5502001005004801,4944715,
5502001005004803,4944715,
5502001005005901,4944715,
5502001005006201,4944715,
5502001005006801,4944715,
5502001005006806,4944715,
5502001005009201,4944715,
5502001005009203,4936077,4
5502009022003501,4944716,6
5502009022004501,4944716,6
5502009022005001,4944716,6
5502009022006301,4944716,6
5502009022007501,4944716,6
5502009022008401,4944716,6
5502009022011001,4944716,6
5502013303003401,4944716,6
5502013303003601,4944716,6
5502013303004401,4944716,6
5502013303004801,4944716,6
5502013303006201,4944716,6
5502013303006801,4944716,6
5502013303007201,4944716,6
5502013303009701,4944716,6
5502018021002801,4944715,
5502018021003401,4944715,
5502018021004201,4944715,
5502018021005401,4944715,
5502018021005801,4944715,
5502018021005902,4944715,
5502018021005905,4931757,5
5502018021006801,4944715,
5502018021006807,4983590,4
5502018021007801,4944715,
