household_id2,hc_seq_5m,res03_crav6190l_silr_cer
060402088800801087,4136823,5
060402088800801099,4136823,5
060402088800801111,4136823,5
060405088800203011,4180034,3
060405088800203050,4180034,3
060405088800203089,4180034,3
060405088800203128,4180034,3
060405088800203167,4180034,3
060405088800203206,4180034,3
060405088800203245,4180034,3
060405088800203284,4180034,3
060405088800203323,4180034,3
060405088800203362,4180034,3
060608088800402004,4167054,4
060608088800402022,4167054,4
060608088800402041,4167054,4
060608088800402061,4167054,4
060608088800402079,4167054,4
060608088800402097,4167054,4
060608088800402115,4167054,4
060608088800402133,4167054,4
060608088800402154,4167054,4
060608088800402172,4167054,4
060608088801401004,4175693,5
060608088801401031,4175693,5
060608088801401058,4175693,5
060608088801401085,4175693,5
060608088801401112,4175693,5
060608088801401139,4175693,5
060608088801401166,4175693,5
060608088801401193,4175693,5
060608088801401220,4175693,5
060608088801401232,4175693,5
060608088801401234,4175693,5
060608088801401252,4175693,5
070103088800404004,4240535,4
070103088800404025,4240535,4
070103088800404046,4240535,4
070103088800404067,4240535,4
070103088800404089,4240535,4
070103088800404110,4240535,4
070103088800404131,4240535,4
070103088800404153,4240535,4
070103088800404175,4240535,4
070103088800404192,4240535,4
070103088800404199,4240535,4
070103088800404211,4240535,4
070105088802502004,4244863,1
070105088802502014,4244863,1
070105088802502019,4244863,1
070105088802502029,4244863,1
070105088802502034,4244863,1
070105088802502049,4244863,1
070105088802502064,4244863,1
070105088802502079,4244863,1
070105088802502094,4244863,1
070105088802502109,4244863,1
070105088802502124,4244863,1
070105088802502139,4244863,1
070108088800701003,4262133,4
070108088800701017,4262133,4
070108088800701024,4262133,4
070108088800701038,4262133,4
070108088800701045,4262133,4
070108088800701067,4262133,4
070108088800701088,4262133,4
070108088800701110,4262133,4
070108088800701131,4262133,4
070108088800701152,4262133,4
070108088800701173,4262133,4
070110010100102004,4240533,5
070110010100102019,4240533,5
070110010100102034,4240533,5
070110010100102064,4240533,5
070110010100102079,4240533,5
070110010100102094,4240533,5
070110010100102124,4240533,5
070110010100102139,4240533,5
070110010100102154,4240533,5
070110010100102169,4240533,5
070111088800401004,4244852,5
070111088800401008,4244852,5
070111088800401019,4244852,5
070111088800401020,4244852,5
070111088800401046,4244852,5
070111088800401062,4244852,5
070111088800401074,4244852,5
070111088800401086,4244852,5
070111088800401110,4244852,5
070111088800401122,4244852,5
070111088800401134,4244852,5
070112088802605004,4244858,6
070112088802605014,4244858,6
070112088802605019,4244858,6
070112088802605029,4244858,6
070112088802605034,4244858,6
070112088802605049,4244858,6
070112088802605064,4244858,6
070112088802605079,4244858,6
070112088802605094,4244858,6
070112088802605109,4244858,6
070112088802605124,4244858,6
070112088802605139,4244858,6
070115010100108012,4244860,1
070115010100108029,4244860,1
070115010100108046,4244860,1
070115010100108063,4244860,1
070115010100108080,4244860,1
070115010100108097,4244860,1
070115010100108114,4244860,1
070115010100108131,4244860,1
070115010100108148,4244860,1
070115010100108165,4244860,1
070115010100108182,4244860,1
070115010100108199,4244860,1
070115010100108216,4244860,1
070115010100108233,4244860,1
070115010100108250,4244860,1
070202010100105012,4266452,4
070202010100105026,4266452,4
070202010100105040,4266452,4
070202010100105054,4266452,4
070202010100105068,4266452,4
070202010100105082,4266452,4
070202010100105096,4266452,4
070202010100105110,4266452,4
070202010100105124,4266452,4
070202010100105138,4266452,4
070202010100105152,4266452,4
070202010100105166,4266452,4
070202088801001003,4266451,5
070202088801001013,4266451,5
070202088801001018,4266451,5
070202088801001028,4266451,5
070202088801001033,4266451,5
070202088801001048,4266451,5
070202088801001063,4266451,5
070202088801001078,4266451,5
070202088801001093,4266451,5
070202088801001108,4266451,5
070202088801001123,4266451,5
070202088801001138,4266451,5
070205088801302002,4292375,3
070205088801302014,4292375,3
070205088801302020,4292375,3
070205088801302032,4292375,3
070205088801302038,4292375,3
070205088801302056,4292375,3
070205088801302074,4292375,3
070205088801302092,4292375,3
070205088801302110,4292375,3
070205088801302128,4292375,3
070205088801302146,4292375,3
070205088801302164,4292375,3
070207088801001004,4283730,3
070207088801001014,4283730,3
070207088801001019,4283730,3
070207088801001029,4283730,3
070207088801001034,4283730,3
070207088801001049,4283730,3
070207088801001064,4283730,3
070207088801001079,4283730,3
070207088801001094,4283730,3
070207088801001109,4283730,3
070207088801001124,4283730,3
070207088801001139,4283730,3
070210088801401003,4275091,4
070210088801401015,4275091,4
070210088801401021,4275091,4
070210088801401033,4275091,4
070210088801401039,4275091,4
070210088801401057,4275091,4
070210088801401075,4275091,4
070210088801401093,4275091,4
070210088801401111,4275091,4
070210088801401129,4275091,4
070210088801401147,4275091,4
070210088801401165,4275091,4
070211010100311011,4275094,3
070211010100311026,4275094,3
070211010100311041,4275094,3
070211010100311056,4275094,3
070211010100311071,4275094,3
070211010100311086,4275094,3
070211010100311101,4275094,3
070211010100311116,4275094,3
070211010100311131,4275094,3
070211010100311146,4275094,3
070211010100311161,4275094,3
070211010100311176,4275094,3
070211010100311191,4275094,3
070211010100311206,4275094,3
070211010100311221,4275094,3
070302088800501001,4283734,2
070302088800501013,4283734,2
070302088800501019,4283734,2
070302088800501031,4283734,2
070302088800501037,4283734,2
070302088800501055,4283734,2
070302088800501073,4283734,2
070302088800501091,4283734,2
070302088800501109,4283734,2
070302088800501127,4283734,2
070302088800501145,4283734,2
070302088800501163,4283734,2
070304088800501004,4288053,2
070304088800501012,4288053,2
070304088800501016,4288053,2
070304088800501024,4288053,2
070304088800501028,4288053,2
070304088800501040,4288053,2
070304088800501052,4288053,2
070304088800501064,4288053,2
070304088800501076,4288053,2
070304088800501088,4288053,2
070304088800501100,4288053,2
070304088800501116,4288053,2
070306088800204004,4279414,4
070306088800204016,4279414,4
070306088800204022,4279414,4
070306088800204034,4279414,4
070306088800204040,4279414,4
070306088800204058,4279414,4
070306088800204076,4279414,4
070306088800204094,4279414,4
070306088800204113,4279414,4
070306088800204131,4279414,4
070306088800204149,4279414,4
070306088800204167,4279414,4
070401088801103002,4301021,5
070401088801103020,4309661,2
070401088801103038,4309661,2
070401088801103056,4309661,2
070401088801103074,4309661,2
070401088801103092,4309661,2
070401088801103110,4309661,2
070401088801103128,4309661,2
070401088801103146,4309661,2
070401088801103160,4309661,2
070401088801103161,4309661,2
070401088801103166,4309661,2
070404088800903005,4313982,4
070404088800903017,4313982,4
070404088800903023,4313982,4
070404088800903035,4313982,4
070404088800903041,4313982,4
070404088800903059,4313982,4
070404088800903077,4313982,4
070404088800903095,4313982,4
070404088800903113,4313982,4
070404088800903131,4313982,4
070404088800903149,4313982,4
070404088800903167,4313982,4
070405010100603027,4322621,5
070405010100603059,4322621,5
070405010100603091,4322621,5
070405010100603123,4322621,5
070405010100603155,4322621,5
070405010100603187,4322621,5
070405010100603219,4322621,5
070405010100603251,4322621,5
070405010100603283,4322621,5
070405010100603315,4322621,5
070405010100603347,4322621,5
070405010100603379,4322621,5
070405010100603443,4322621,5
070405010100603475,4322621,5
070406088801903003,4331259,4
070406088801903015,4331259,4
070406088801903021,4331259,4
070406088801903039,4331259,4
070406088801903057,4331259,4
070406088801903075,4331259,4
070406088801903093,4331259,4
070406088801903111,4331259,4
070406088801903129,4331259,4
070406088801903147,4331259,4
070406088801903155,4331259,4
070406088801903166,4331259,4
070409088801103004,4335586,6
070409088801103018,4335586,6
070409088801103025,4335586,6
070409088801103039,4335586,6
070409088801103046,4335586,6
070409088801103067,4335586,6
070409088801103088,4335586,6
070409088801103109,4335586,6
070409088801103130,4335586,6
070409088801103151,4335586,6
070409088801103172,4335586,6
070409088801103193,4335586,6
070410010100105009,4305340,3
070410010100105024,4305340,3
070410010100105039,4305340,3
070410010100105054,4305340,3
070410010100105069,4305340,3
070410010100105084,4305340,3
070410010100105099,4305340,3
070410010100105114,4305340,3
070410010100105129,4305340,3
070410010100105144,4305340,3
070410010100105174,4305340,3
070412088800908005,4305343,3
070412088800908015,4305343,3
070412088800908020,4305343,3
070412088800908030,4305343,3
070412088800908035,4305343,3
070412088800908050,4305343,3
070412088800908065,4305343,3
070412088800908080,4305343,3
070412088800908095,4305343,3
070412088800908110,4305343,3
070412088800908125,4305343,3
070412088800908140,4305343,3
070417088800202003,4322619,3
070417088800202017,4322619,3
070417088800202024,4322619,3
070417088800202038,4322619,3
070417088800202045,4322619,3
070417088800202066,4322619,3
070417088800202087,4322619,3
070417088800202108,4322619,3
070417088800202129,4322619,3
070417088800202150,4322619,3
070417088800202171,4322619,3
070417088800202192,4322619,3
070501088800907003,4339899,5
070501088800907017,4339899,5
070501088800907024,4339899,5
070501088800907038,4339899,5
070501088800907066,4339899,5
070501088800907087,4339899,5
070501088800907108,4339899,5
070501088800907129,4339899,5
070501088800907150,4339899,5
070501088800907171,4339899,5
070501088800907192,4339899,5
070502088801705001,4348539,4
070502088801705019,4348539,4
070502088801705031,4348539,4
070502088801705055,4348539,4
070502088801705073,4348539,4
070502088801705091,4348539,4
070502088801705109,4348539,4
070502088801705127,4348539,4
070502088801705145,4348539,4
070502088801705163,4348539,4
070503088802201002,4357177,2
070503088802201016,4357177,2
070503088802201023,4357177,2
070503088802201037,4357177,2
070503088802201044,4357177,2
070503088802201065,4357177,2
070503088802201086,4357177,2
070503088802201107,4357177,2
070503088802201128,4357177,2
070503088802201149,4357177,2
070503088802201170,4357177,2
070503088802201191,4357177,2
070505088800304001,4335580,5
070505088800304013,4335580,5
070505088800304019,4335580,5
070505088800304037,4335580,5
070505088800304055,4335580,5
070505088800304073,4335580,5
070505088800304091,4335580,5
070505088800304105,4335580,5
070505088800304110,4335580,5
070505088800304128,4335580,5
070505088800304146,4335580,5
070505088800304164,4335580,5
070506088801303003,4357179,2
070506088801303009,4357179,2
070506088801303022,4357179,2
070506088801303040,4357179,2
070506088801303061,4357179,2
070506088801303065,4357179,2
070506088801303080,4357179,2
070506088801303098,4357179,2
070506088801303117,4357179,2
070506088801303135,4357179,2
070506088801303153,4357179,2
070506088801303171,4357179,2
070601010100207010,4301012,4
070601010100207021,4301012,4
070601010100207032,4301012,4
070601010100207043,4301012,4
070601010100207054,4301012,4
070601010100207065,4301012,4
070601010100207076,4301012,4
070601010100207087,4301012,4
070601010100207098,4301012,4
070601010100207109,4301012,4
070601010100207120,4301012,4
070601010100207131,4301012,4
070601010100207142,4301012,4
070601010100207153,4301012,4
070601010100207164,4301012,4
070602088801501003,4305334,4
070602088801501015,4305334,4
070602088801501021,4305334,4
070602088801501033,4305334,4
070602088801501039,4305334,4
070602088801501057,4305334,4
070602088801501075,4305334,4
070602088801501093,4305334,4
070602088801501111,4305334,4
070602088801501129,4305334,4
070602088801501147,4305334,4
070602088801501165,4305334,4
070603010100103018,4309655,4
070603010100103044,4309655,4
070603010100103070,4344190,5
070603010100103096,4309655,4
070603010100103122,4309655,4
070603010100103148,4309655,4
070603010100103174,4305337,2
070603010100103226,4309655,4
070603010100103252,4309655,4
070603010100103278,4309655,4
070603010100103304,4011569,6
070605088800601003,4309652,3
070605088800601015,4309652,3
070605088800601021,4309652,3
070605088800601039,4309652,3
070605088800601057,4309652,3
070605088800601075,4309652,3
070605088800601093,4309652,3
070605088800601111,4309652,3
070605088800601129,4309652,3
070605088800601147,4309652,3
070605088800601165,4309652,3
070607088800601003,4313970,4
070607088800601013,4313970,4
070607088800601018,4313970,4
070607088800601028,4313970,4
070607088800601048,4313970,4
070607088800601063,4313970,4
070607088800601078,4313970,4
070607088800601093,4313970,4
070607088800601108,4313970,4
070607088800601123,4313970,4
070607088800601138,4313970,4
070610088800902004,4318288,6
070610088800902016,4318288,6
070610088800902022,4318288,6
070610088800902034,4318288,6
070610088800902040,4318288,6
070610088800902058,4318288,6
070610088800902076,4318288,6
070610088800902094,4318288,6
070610088800902112,4318288,6
070610088800902130,4318288,6
070610088800902148,4318288,6
070610088800902166,4318288,6
070613010100335016,4309653,4
070613010100335042,4309653,4
070613010100335068,4309653,4
070613010100335094,4309653,4
070613010100335120,4309653,4
070613010100335146,4309653,4
070613010100335172,4309653,4
070613010100335198,4309653,4
070613010100335224,4309653,4
070613010100335250,4309653,4
070613010100335276,4309653,4
070613010100335302,4309653,4
070613010100335328,4309653,4
070613010100335354,4309653,4
070613010100335380,4309653,4
070701088800903002,4339874,4
070701088800903010,4339874,4
070701088800903014,4339874,4
070701088800903022,4339874,4
070701088800903026,4339874,4
070701088800903038,4339874,4
070701088800903050,4339874,4
070701088800903062,4339874,4
070701088800903074,4339874,4
070701088800903086,4339874,4
070701088800903098,4339874,4
070701088800903110,4339874,4
070702088802904001,4361479,4
070702088802904022,4361479,4
070702088802904032,4361479,4
070702088802904045,4361479,4
070702088802904066,4361479,4
070702088802904087,4361479,4
070702088802904108,4361479,4
070702088802904129,4361479,4
070702088802904150,4361479,4
070702088802904171,4361479,4
070702088802904192,4361479,4
070702088802904231,4361479,4
070703088802101002,4344198,5
070703088802101010,4344200,4
070703088802101014,4344200,4
070703088802101022,4344200,4
070703088802101026,4344200,4
070703088802101038,4344200,4
070703088802101050,4344200,4
070703088802101062,4344200,4
070703088802101074,4344200,4
070703088802101086,4344200,4
070703088802101098,4344200,4
070703088802101110,4344200,4
070706010100103017,4361478,4
070706010100103032,4417632,4
070706010100103044,4417632,4
070706010100103057,4417632,4
070706010100103082,4417632,4
070706010100103095,4417632,4
070706010100103119,4417632,4
070706010100103133,4417632,4
070706010100103145,4417632,4
070801088800401001,4262104,5
070801088800401022,4262104,5
070801088800401043,4262104,5
070801088800401064,4262104,5
070801088800401085,4262104,5
070801088800401106,4262104,5
070801088800401127,4262104,5
070801088800401148,4262104,5
070801088800401149,4262104,5
070801088800401175,4262104,5
070801088800401196,4262104,5
070803088800206002,4288024,6
070803088800206008,4288024,6
070803088800206028,4288024,6
070803088800206049,4288024,6
070803088800206067,4288024,6
070803088800206085,4288024,6
070803088800206090,4288024,6
070803088800206109,4288024,6
070803088800206127,4288024,6
070803088800206147,4288024,6
070803088800206165,4288024,6
070803088800206183,4288024,6
070803088801501008,4296665,6
070803088801501019,4296665,6
070803088801501034,4296665,6
070803088801501049,4296665,6
070803088801501064,4296665,6
070803088801501079,4296665,6
070803088801501094,4296665,6
070803088801501109,4296665,6
070803088801501124,4296665,6
070803088801501125,4296665,6
070902088800503002,4266429,6
070902088800503012,4266429,6
070902088800503017,4266429,6
070902088800503027,4266429,6
070902088800503032,4266429,6
070902088800503047,4266429,6
070902088800503062,4266429,6
070902088800503077,4266429,6
070902088800503092,4266429,6
070902088800503107,4266429,6
070902088800503122,4266429,6
070902088800503137,4266429,6
070905088800303002,4288039,5
070905088800303012,4288039,5
070905088800303017,4288039,5
070905088800303027,4288039,5
070905088800303032,4288039,5
070905088800303047,4288039,5
070905088800303062,4288039,5
070905088800303077,4288039,5
070905088800303092,4288039,5
070905088800303107,4288039,5
070905088800303122,4288039,5
070905088800303137,4288039,5
070906010100104022,4296677,5
070906010100104033,4296677,5
070906010100104044,4296677,5
070906010100104055,4296677,5
070906010100104066,4296677,5
070906010100104077,4296677,5
070906010100104088,4296677,5
070906010100104099,4296677,5
070906010100104110,4296677,5
070906010100104121,4296677,5
070906010100104132,4296677,5
070907088801501002,4305317,6
070907088801501017,4305317,6
070907088801501032,4305317,6
070907088801501047,4305317,6
070907088801501062,4305317,6
070907088801501077,4305317,6
070907088801501092,4305317,6
070907088801501107,4305317,6
070907088801501122,4305317,6
070907088801501137,4305317,6
070907088801501152,4305317,6
070907088801501157,4305317,6
070909088800601004,4279390,5
070909088800601028,4279390,5
070909088800601052,4279390,5
070909088800601076,4279390,5
070909088800601100,4279390,5
070909088800601124,4279390,5
070909088800601128,4279390,5
070909088800601129,4279390,5
070909088800601150,4279390,5
070909088800601174,4279390,5
070909088800601198,4279390,5
070909088800601222,4279390,5
071001088800403004,4322601,6
071001088800403022,4322601,6
071001088800403031,4322601,6
071001088800403049,4322601,6
071001088800403058,4322601,6
071001088800403085,4322601,6
071001088800403112,4322601,6
071001088800403139,4322601,6
071001088800403166,4322601,6
071001088800403193,4322601,6
071001088800403220,4322601,6
071001088800403247,4322601,6
071003088801001007,4322609,5
071003088801001028,4322609,5
071003088801001049,4322609,5
071003088801001071,4322609,5
071003088801001076,4322609,5
071003088801001092,4322609,5
071003088801001113,4322609,5
071003088801001148,4322609,5
071003088801001155,4322609,5
071003088801001190,4322609,5
071003088801001239,4322609,5
071006088802401006,4357168,4
071006088802401024,4357168,4
071006088802401042,4357168,4
071006088802401060,4357168,4
071006088802401065,4352850,5
071006088802401082,4357168,4
071006088802401100,4357168,4
071006088802401118,4357168,4
071006088802401136,4357168,4
071006088802401154,4357168,4
071006088802401172,4357168,4
071008088800105013,4339889,5
071008088800105028,4339889,5
071008088800105058,4339889,5
071008088800105073,4339889,5
071008088800105088,4357170,5
071008088800105103,4339889,5
071008088800105118,4339889,5
071008088800105133,4339889,5
071008088800105148,4339889,5
071008088800105163,4344210,4
071008088800105178,4339889,5
071009088801703002,4344208,6
071009088801703014,4344208,6
071009088801703020,4344208,6
071009088801703032,4344208,6
071009088801703038,4344208,6
071009088801703056,4344208,6
071009088801703074,4344208,6
071009088801703092,4344208,6
071009088801703110,4344208,6
071009088801703128,4344208,6
071009088801703146,4344208,6
071009088801703164,4344208,6
071012088802901004,4357165,5
071012088802901020,4357165,5
071012088802901028,4357165,5
071012088802901044,4357165,5
071012088802901052,4357165,5
071012088802901076,4357165,5
071012088802901100,4357165,5
071012088802901124,4357165,5
071012088802901172,4357165,5
071012088802901196,4357165,5
071012088802901220,4357165,5
071016010100109011,4352850,5
071016010100109031,4352850,5
071016010100109051,4352850,5
071016010100109071,4352850,5
071016010100109091,4352850,5
071016010100109111,4352850,5
071016010100109131,4352850,5
071016010100109151,4352850,5
071016010100109171,4352850,5
071016010100109191,4352850,5
071016010100109211,4352850,5
071016010100109231,4352850,5
071016010100109251,4352850,5
071016010100109271,4352850,5
071016010100109291,4352850,5
071101088800201039,4296666,6
071101088800201072,4296666,6
071101088800201105,4296666,6
071101088800201138,4296666,6
071101088800201171,4296666,6
071101088800201204,4296666,6
071101088800201237,4296666,6
071101088800201270,4296666,6
071101088800201303,4296666,6
071101088800201340,4296666,6
071103088801302003,4309627,6
071103088801302017,4309627,6
071103088801302024,4309627,6
071103088801302038,4309627,6
071103088801302045,4309627,6
071103088801302066,4309627,6
071103088801302087,4309627,6
071103088801302108,4309627,6
071103088801302129,4309627,6
071103088801302150,4309627,6
071103088801302171,4309627,6
071103088801302192,4309627,6
071104010100302012,4305309,5
071104010100302027,4305309,5
071104010100302042,4305309,5
071104010100302057,4305309,5
071104010100302072,4305309,5
071104010100302087,4305309,5
071104010100302102,4305309,5
071104010100302132,4305309,5
071104010100302147,4305309,5
071104010100302162,4305309,5
071104010100302177,4305309,5
071104088801603001,4309629,5
071104088801603013,4309629,5
071104088801603019,4309629,5
071104088801603031,4309629,5
071104088801603037,4309629,5
071104088801603055,4309629,5
071104088801603073,4309629,5
071104088801603091,4309631,5
071104088801603109,4309629,5
071104088801603127,4309629,5
071104088801603145,4309629,5
071104088801603163,4309629,5
071105088802003003,4313950,5
071105088802003015,4313950,5
071105088802003021,4313950,5
071105088802003033,4313950,5
071105088802003039,4313950,5
071105088802003057,4313950,5
071105088802003075,4313950,5
071105088802003093,4313950,5
071105088802003111,4313950,5
071105088802003129,4313950,5
071105088802003147,4313950,5
071105088802003165,4313950,5
071108088800501002,4339862,4
071108088800501014,4339862,4
071108088800501026,4339862,4
071108088800501038,4339862,4
071108088800501059,4339862,4
071108088800501063,4339862,4
071108088800501075,4339862,4
071108088800501087,4339862,4
071108088800501099,4339862,4
071108088800501111,4339862,4
071111010100401002,4305306,5
071111010100401011,4305306,5
071111010100401020,4305306,5
071111010100401029,4305306,5
071111010100401038,4305306,5
071111010100401047,4305306,5
071111010100401056,4305306,5
071111010100401065,4305306,5
071111010100401074,4305306,5
071111010100401083,4305306,5
071111010100401092,4305306,5
071111010100401101,4305306,5
071111010100401110,4305306,5
071111010100401119,4305306,5
071111010100401128,4305306,5
071201088800102002,4253489,5
071201088800102020,4253489,5
071201088800102038,4253489,5
071201088800102056,4253489,5
071201088800102074,4253489,5
071201088800102093,4253489,5
071201088800102111,4253489,5
071201088800102132,4253489,5
071201088800102140,4253489,5
071201088800102151,4253489,5
071201088800102170,4253489,5
071201088800102191,4253489,5
071201088801602001,4257810,4
071201088801602009,4257810,4
071201088801602013,4257810,4
071201088801602021,4257810,4
071201088801602025,4257810,4
071201088801602037,4257810,4
071201088801602049,4257810,4
071201088801602061,4257810,4
071201088801602073,4257810,4
071201088801602085,4257810,4
071201088801602097,4257810,4
071201088801602109,4257810,4
071201088802802002,4266449,5
071201088802802012,4266449,5
071201088802802017,4266449,5
071201088802802027,4266449,5
071201088802802032,4266449,5
071201088802802047,4266449,5
071201088802802062,4266449,5
071201088802802077,4266449,5
071201088802802092,4266449,5
071201088802802107,4266449,5
071201088802802122,4266449,5
071201088802802137,4266449,5
071301088801301003,4361494,6
071301088801301015,4361494,6
071301088801301021,4361494,6
071301088801301033,4361494,6
071301088801301039,4361494,6
071301088801301057,4361494,6
071301088801301075,4361494,6
071301088801301093,4361494,6
071301088801301111,4361494,6
071301088801301129,4361494,6
071301088801301147,4361494,6
071301088801301165,4361494,6
071301088802505001,4365814,5
071301088802505011,4365814,5
071301088802505016,4365814,5
071301088802505026,4365814,5
071301088802505031,4365814,5
071301088802505046,4365814,5
071301088802505061,4365814,5
071301088802505076,4365814,5
071301088802505091,4365814,5
071301088802505106,4365814,5
071301088802505121,4365814,5
071301088802505136,4365814,5
071401088800402004,4374451,4
071401088800402026,4374451,4
071401088800402047,4374451,4
071401088800402068,4374451,4
071401088800402089,4374451,4
071401088800402107,4374451,4
071401088800402111,4374451,4
071401088800402132,4374451,4
071401088800402153,4374451,4
071401088800402175,4374451,4
071401088800402196,4374451,4
071401088800402231,4331251,5
071401088801303006,4378773,5
071401088801303018,4378773,5
071401088801303024,4378773,5
071401088801303036,4378773,5
071401088801303042,4378773,5
071401088801303060,4378773,5
071401088801303078,4378773,5
071401088801303096,4378773,5
071401088801303114,4378773,5
071401088801303132,4378773,5
071401088801303150,4378773,5
071401088801303168,4378773,5
071501088800704003,4383090,5
071501088800704015,4383090,5
071501088800704021,4383090,5
071501088800704027,4383090,5
071501088800704040,4383090,5
071501088800704058,4383090,5
071501088800704076,4383090,5
071501088800704094,4383090,5
071501088800704112,4383090,5
071501088800704130,4383090,5
071501088800704148,4383090,5
071501088800704166,4383090,5
071501088802609006,4391729,5
071501088802609022,4391729,5
071501088802609030,4391729,5
071501088802609046,4391729,5
071501088802609054,4391729,5
071501088802609078,4391729,5
071501088802609102,4391729,5
071501088802609126,4391729,5
071501088802609150,4391729,5
071501088802609174,4391729,5
071501088802609198,4391729,5
071501088802609222,4391729,5
071501088804404007,4391729,5
071501088804404031,4391729,5
071501088804404048,4391729,5
071501088804404058,4391729,5
071501088804404063,4391729,5
071501088804404083,4391729,5
071501088804404107,4391729,5
071501088804404131,4391729,5
071501088804404155,4391729,5
071501088804404179,4391729,5
071501088804404203,4391729,5
071501088804404227,4391729,5
071601088800803006,4374448,4
071601088800803018,4374448,4
071601088800803024,4374448,4
071601088800803036,4374448,4
071601088800803042,4374448,4
071601088800803061,4374448,4
071601088800803079,4374448,4
071601088800803098,4374448,4
071601088800803119,4374448,4
071601088800803159,4374448,4
071601088800803174,4374448,4
071601088801705001,4374448,4
071601088801705009,4374448,4
071601088801705019,4374448,4
071601088801705034,4374448,4
071601088801705049,4374448,4
071601088801705065,4374448,4
071601088801705080,4374448,4
071601088801705095,4374448,4
071601088801705110,4374448,4
071601088801705125,4374448,4
071601088801705137,4374448,4
071601088801705142,4374448,4
071701088800103001,4296682,4
071701088800103028,4296682,4
071701088800103055,4296682,4
071701088800103072,4296682,4
071701088800103083,4296682,4
071701088800103110,4296682,4
071701088800103137,4296682,4
071701088800103164,4296682,4
071701088800103182,4296682,4
071701088800103192,4296682,4
071701088800103219,4296682,4
071701088800103246,4296682,4
071702020100104008,4301006,5
071702020100104016,4301006,5
071702020100104024,4301006,5
071702020100104032,4301006,5
071702020100104040,4301006,5
071702020100104048,4301006,5
071702020100104056,4301006,5
071702020100104064,4301006,5
071702020100104072,4301006,5
071702020100104080,4301006,5
071702020100104088,4301006,5
071702020100104096,4301006,5
071702088800803003,4296685,5
071702088800803011,4296685,5
071702088800803015,4296685,5
071702088800803023,4296685,5
071702088800803027,4296685,5
071702088800803039,4296685,5
071702088800803051,4296685,5
071702088800803063,4296685,5
071702088800803075,4296685,5
071702088800803087,4296685,5
071702088800803099,4296685,5
071702088800803111,4296685,5
071703088801401006,4305327,6
071703088801401018,4305327,6
071703088801401024,4305327,6
071703088801401036,4305327,6
071703088801401042,4305327,6
071703088801401060,4305327,6
071703088801401078,4305327,6
071703088801401096,4305327,6
071703088801401114,4305327,6
071703088801401132,4305327,6
071703088801401150,4305327,6
071703088801401168,4305327,6
071704088802501006,4301007,5
071704088802501018,4301007,5
071704088802501024,4301007,5
071704088802501036,4301007,5
071704088802501042,4301007,5
071704088802501060,4301007,5
071704088802501078,4301007,5
071704088802501096,4301007,5
071704088802501114,4301007,5
071704088802501132,4301007,5
071704088802501168,4301007,5
071801088800101001,4335558,5
071801088800101013,4335558,5
071801088800101019,4335558,5
071801088800101031,4335558,5
071801088800101037,4335558,5
071801088800101055,4335558,5
071801088800101073,4335558,5
071801088800101091,4335558,5
071801088800101109,4335558,5
071801088800101127,4335558,5
071801088800101145,4335558,5
071801088800101163,4335558,5
071801088801001003,4335559,4
071801088801001013,4335559,4
071801088801001018,4335559,4
071801088801001033,4335559,4
071801088801001048,4335559,4
071801088801001051,4335559,4
071801088801001063,4335559,4
071801088801001078,4335559,4
071801088801001093,4335559,4
071801088801001108,4335559,4
071801088801001123,4335559,4
071801088801001138,4335559,4
071801088802302001,4339879,4
071801088802302016,4339879,4
071801088802302026,4339879,4
071801088802302031,4339879,4
071801088802302047,4339879,4
071801088802302062,4339879,4
071801088802302077,4339879,4
071801088802302090,4339879,4
071801088802302092,4339879,4
071801088802302107,4339879,4
071801088802302122,4339879,4
071801088802302137,4339879,4
071901088800701003,4296681,5
071901088800701013,4296681,5
071901088800701018,4296681,5
071901088800701028,4296681,5
071901088800701033,4296681,5
071901088800701048,4296681,5
071901088800701063,4296681,5
071901088800701078,4296681,5
071901088800701093,4296681,5
071901088800701108,4296681,5
071901088800701123,4296681,5
071901088800701138,4296681,5
071901088802302002,4296679,5
071901088802302014,4296679,5
071901088802302020,4296679,5
071901088802302032,4296679,5
071901088802302038,4296679,5
071901088802302056,4296679,5
071901088802302074,4296679,5
071901088802302092,4296679,5
071901088802302110,4296679,5
071901088802302128,4296679,5
071901088802302164,4296679,5
072001088801203004,4253497,5
072001088801203016,4253497,5
072001088801203022,4253497,5
072001088801203034,4253497,5
072001088801203040,4253497,5
072001088801203058,4253497,5
072001088801203076,4253497,5
072001088801203094,4253497,5
072001088801203112,4253497,5
072001088801203130,4253497,5
072001088801203148,4253497,5
072001088801203166,4253497,5
072002088803802002,4249181,2
072002088803802014,4249181,2
072002088803802020,4249181,2
072002088803802032,4249181,2
072002088803802038,4249181,2
072002088803802056,4249181,2
072002088803802074,4249181,2
072002088803802092,4249181,2
072002088803802110,4249181,2
072002088803802128,4249181,2
072002088803802146,4249181,2
072002088803802164,4249181,2
072005088800107002,4262138,2
072005088800107010,4262138,2
072005088800107018,4262138,2
072005088800107026,4262138,2
072005088800107034,4262138,2
072005088800107042,4262138,2
072005088800107050,4262138,2
072005088800107058,4262138,2
072005088800107066,4262138,2
072005088800107090,4262138,2
072005088800604004,4262140,1
072005088800604016,4262140,1
072005088800604022,4262140,1
072005088800604034,4262140,1
072005088800604040,4262140,1
072005088800604058,4262140,1
072005088800604076,4262140,1
