varCode,varLabel,svyCode,fName
ls_sec_8_4q04b,Has this holder paid for the water for [LIVESTOCK TYPE]?(Rainy season),ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_4_ls_w3.dta
ls_sec_8_4q05,How much has this holder paid for water for [LIVESTOCK TYPE]?,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_4_ls_w3.dta
ls_sec_8_4q06a,What have been for this holder the major feeding practices for [LIVESTOCK TYPE] ,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_4_ls_w3.dta
ls_sec_8_4q06b,What have been for this holder the major feeding practices for [LIVESTOCK TYPE] ,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_4_ls_w3.dta
ls_sec_8_4q07,Has this holder purchased any fodder / crop residues / industrial by-products / ,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_4_ls_w3.dta
ls_sec_8_4q08,How much has this holder spent to purchase fodder / crop residues / industrial b,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_4_ls_w3.dta
ls_sec_8_4q09,For which season this holder use the fodder / crop residues / industrial by-prod,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_4_ls_w3.dta
ls_sec_8_4q10,Has this holder used improved food for [LIVESTOCK TYPE] in the past 12 months?,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_4_ls_w3.dta
ls_sec_8_4q11,If the answer for Q10 is 'YES' what type of  improved food for [LIVESTOCK TYPE] ,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_4_ls_w3.dta
obs,,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_4_ls_w3.dta
holder_id,Unique Holder Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
household_id,Unique Household Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
rural,EA rural urban indicator,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
pw_w3,Final adjusted wave 3 weight,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ea_id,Unique Enumeration Area Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
saq01,Region Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
saq02,Zone Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
saq03,Woreda Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
saq04,Kebele/FA Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
saq05,ea,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
saq06,Household ID,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
pp_saq07,Holder ID,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_type,LIVESTOCK TYPE,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_type_code,LIVESTOCK TYPE Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_5q01,Has this holder vaccinated  any [LIVESTOCK TYPE] in the past 12 months?,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_5q02a,Against which diseases are the [LIVESTOCK TYPE] vaccinated?(1ST),ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_5q02b,Against which diseases are the [LIVESTOCK TYPE] vaccinated?(2ND),ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_5q02c,Against which diseases are the [LIVESTOCK TYPE] vaccinated?(3RD),ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_5q02d,Against which diseases are the [LIVESTOCK TYPE] vaccinated?(4TH),ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_5q03,During the last 12 months has this holder used anthelmintics (deworming) on the ,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_5q04,During the last 12 months have the [LIVESTOCK TYPE] been preventively treated ag,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_5q05,"During the last 12 months how much did this holder spend in total on vaccines, a",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_5q06,During the last 12 months have the [LIVESTOCK TYPE] owned by this holder receive,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
ls_sec_8_5q07,During the last 12 months how much did this holder spend in total on curative tr,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
obs,,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_5_ls_w3.dta
holder_id,Unique Holder Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
household_id,Unique Household Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
rural,EA rural urban indicator,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
pw_w3,Final adjusted wave 3 weight,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ea_id,Unique Enumeration Area Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
saq01,Region Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
saq02,Zone Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
saq03,Woreda Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
saq04,Kebele/FA Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
saq05,ea,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
saq06,Household ID,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
pp_saq07,Holder ID,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_type,LIVESTOCK TYPE,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_type_code,LIVESTOCK TYPE Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_name,LIVESTOCK Name,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_code,LIVESTOCK CODE,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq01,"For the last 12 months,how many [LIVESTOCK] did this holder milked?",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq02,For how many months on average was one [LIVESTOCK]  milked in the past 12 months,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq03,"During these month in which [LIVESTOCK]  were milked, how many were milked on av",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq04,"During these month in which [LIVESTOCK]  were milked, what was the average quant",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq05,Was an animal suckling during the time the [LIVESTOCK]  being milked?,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq06,What was the main use of the milk of [LIVESTOCK]?,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq07,"During these months in which animals were milked, how much of the [LIVESTOCK] mi",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq08,"During these months in which animals were milked, did this holder sell the milk ",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq09,"During these months in which animals were milked, how much of the milk of [LIVES",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq10,"During these months in which animals were milked,how much did the holder ean fro",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq11,"During these months in which animals were milked, did the holder sell [LIVESTOCK",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6aq12,"During these months in which animals were milked, how much did the holder earn f",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6bq13,"For the last 12 months,did the holder own and keep hens?",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6bq14,"Among these hens, how many clutching periods did a hen have on average in the la",ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6bq15,How many eggs per cluthcing period did a hen lay on average in the past 12 month,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6bq16,How many egg laying  hens had this holder in the past 12 months?,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6bq17,Did this holder sell the  eggs in the last 12 months?,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6bq18,How many of the eggs produced did you sell in the last 12 months?,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
ls_sec_8_6bq19,How much has this holder earned by selling eggs in the past 12 months?,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
obs,,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_6_ls_w3.dta
holder_id,Unique Holder Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
household_id,Unique Household Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
rural,EA rural urban indicator,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
pw_w3,Final adjusted wave 3 weight,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
ea_id,Unique Enumeration Area Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
saq01,Region Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
saq02,Zone Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
saq03,Woreda Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
saq04,Kebele/FA Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
saq05,ea,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
saq06,Household ID,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
pp_saq07,Holder ID,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
ls_sec_8_type,LIVESTOCK TYPE,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
ls_sec_8_type_code,LIVESTOCK TYPE Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
ls_sec_8_name,LIVESTOCK Name,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
ls_code,LIVESTOCK CODE,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
ls_sec_8_7q01,Has this household used any of its [LIVESTOCK TYPE] for animal power past 12 mon,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
ls_sec_8_7q02_a,Which have been the main use of [LIVESTOCK TYPE] power in the last 12 months?(1S,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
ls_sec_8_7q02_b,Which have been the main use of [LIVESTOCK TYPE] power in the last 12 months?(2N,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
ls_sec_8_7q03,Has this household used any of [LIVESTOCK TYPE] to provide services (crop agricu,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
ls_sec_8_7q04,How much has this household earned by providing services with [LIVESTOCK TYPE] i,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
obs,,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7a_ls_w3.dta
holder_id,Unique Holder Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
household_id,Unique Household Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
rural,EA rural urban indicator,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
pw_w3,Final adjusted wave 3 weight,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
ea_id,Unique Enumeration Area Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
saq01,Region Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
saq02,Zone Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
saq03,Woreda Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
saq04,Kebele/FA Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
saq05,ea,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
saq06,Household ID,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
pp_saq07,Holder ID,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
ls_sec_8_type,LIVESTOCK TYPE,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
ls_sec_8_type_code,LIVESTOCK TYPE Code,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
ls_sec_8_7q05,Has this household made any use of the dung produced by [LIVESTOCK TYPE] in the ,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
ls_sec_8_7q06_a,Which have been the main use of the dung produced by [LIVESTOCK TYPE]  in the la,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
ls_sec_8_7q06_b,Which have been the main use of the dung produced by [LIVESTOCK TYPE]  in the la,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
ls_sec_8_7q07,Did this household sell the dung produced by [LIVESTOCK TYPE] in the last 12 mon,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
ls_sec_8_7q08,How much has this household earned from the sales of dung produced by [LIVESTOCK,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
obs,,ETH-ESS-15,ETH-ESS-15/raw/Livestock/sect8_7b_ls_w3.dta
holder_id,Unique Holder Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
household_id,Unique Household Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
household_id2,Unique HH ID in wave 2,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
rural,EA rural urban indicator,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
pw_w3,Final adjusted wave 3 weight,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ea_id,Unique Enumeration Area Indentifier,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
saq01,Region Code,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
saq02,Zone Code,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
saq03,Woreda Code,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
saq04,Kebele/FA Code,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
saq05,ea,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
saq06,Household ID,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq07,Holder ID,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
region,Region Name,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
zone,Zone Name,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
woreda,Woreda Name,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
town,Town Name,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
subcity,Subcity Name,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
kebele,Kebele/FA Name,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq08,Household Head Name,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq09,Holder Name,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq10,Household Size,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq11,Village Name Where the HH Lives,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq12,Agricultural Smaple Survey,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq13,What is the farm type?,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq13a,What is the holder's education Level,ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq14_a,Date of First Interview (Day),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq14_b,Date of First Interview (Month),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq14_c,Date of First Interview (Year),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq15_a,Time of First Interview Start (Hour),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq15_b,Time of First Interview Start (Minute),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq16_a,Time of First Interview End (Hour),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq16_b,Time of First Interview End (Minute),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_a,Missing / Incomplete Sections 1st Interview (Section A),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_b,Missing / Incomplete Sections 1st Interview (Section 1),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_c,Missing / Incomplete Sections 1st Interview (Section 2),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_d,Missing / Incomplete Sections 1st Interview (Section 3),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_e,Missing / Incomplete Sections 1st Interview (Section 4),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_f,Missing / Incomplete Sections 1st Interview (Section 5),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_g,Missing / Incomplete Sections 1st Interview (Section 7),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_h,Missing / Incomplete Sections 1st Interview (Section 8.1),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_i,Missing / Incomplete Sections 1st Interview (Section 8.2),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_j,Missing / Incomplete Sections 1st Interview (Section 8.3),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_k,Missing / Incomplete Sections 1st Interview (Section 8.4),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_l,Missing / Incomplete Sections 1st Interview (Section 8.5),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_m,Missing / Incomplete Sections 1st Interview (Section 8.6a),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_n,Missing / Incomplete Sections 1st Interview (Section 8.6b),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq17_o,Missing / Incomplete Sections 1st Interview (Section 8.7),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq18_a,Date of Second Interview (Day),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq18_b,Date of Second Interview (Month),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq18_c,Date of Second Interview (Year),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq19_a,Time of Second Interview Start (Hour),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq19_b,Time of Second Interview Start (Minute),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq20_a,Time of Second Interview End (Hour),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq20_b,Time of Second Interview End (Minute),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_a,Missing / Incomplete Sections 2nd Interview (Section A),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_b,Missing / Incomplete Sections 2nd Interview (Section 1),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_c,Missing / Incomplete Sections 2nd Interview (Section 2),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_d,Missing / Incomplete Sections 2nd Interview (Section 3),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_e,Missing / Incomplete Sections 2nd Interview (Section 4),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_f,Missing / Incomplete Sections 2nd Interview (Section 5),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_g,Missing / Incomplete Sections 2nd Interview (Section 7),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_h,Missing / Incomplete Sections 2nd Interview (Section 8.1),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_i,Missing / Incomplete Sections 2nd Interview (Section 8.2),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_j,Missing / Incomplete Sections 2nd Interview (Section 8.3),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_k,Missing / Incomplete Sections 2nd Interview (Section 8.4),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_l,Missing / Incomplete Sections 2nd Interview (Section 8.5),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_m,Missing / Incomplete Sections 2nd Interview (Section 8.6a),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_n,Missing / Incomplete Sections 2nd Interview (Section 8.6b),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq21_o,Missing / Incomplete Sections 2nd Interview (Section 8.7),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq22_a,Date of Third Interview (Day),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq22_b,Date of Third Interview (Month),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq22_c,Date of Third Interview (Year),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq23_a,Time of Third Interview Start (Hour),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq23_b,Time of Third Interview Start (Minute),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq24_a,Time of Third Interview End (Hour),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq24_b,Time of Third Interview End (Minute),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq25_a,Missing / Incomplete Sections 3rd Interview (Section A),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq25_b,Missing / Incomplete Sections 3rd Interview (Section 1),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq25_c,Missing / Incomplete Sections 3rd Interview (Section 2),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq25_d,Missing / Incomplete Sections 3rd Interview (Section 3),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq25_e,Missing / Incomplete Sections 3rd Interview (Section 4),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
ph_saq25_f,Missing / Incomplete Sections 3rd Interview (Section 5),ETH-ESS-15,ETH-ESS-15/raw/Post-Harvest/sect_cover_cc_w3.dta
