varCode,varLabel,svyCode,fName
ag3a_62_1,What quantity of this herbicide did you use? (Quantity),TZA-NPS-14,ag_sec_3a.dta
ag3a_62_2,What quantity of this herbicide did you use? (Unit),TZA-NPS-14,ag_sec_3a.dta
ag3a_63,What was the total value of this herbicide purchased?,TZA-NPS-14,ag_sec_3a.dta
ag3a_64,Why did you choose to use this specific type of pesticide/herbicide?,TZA-NPS-14,ag_sec_3a.dta
ag3a_65_1,Where did you buy most of the pesticides/ herbicides? (NR ID #1),TZA-NPS-14,ag_sec_3a.dta
ag3a_65a,Did you use any pesticide on [PLOT] in the long rainy season 2014?,TZA-NPS-14,ag_sec_3a.dta
ag3a_65b_1,What quantity of this pesticide did you use? AMOUNT,TZA-NPS-14,ag_sec_3a.dta
ag3a_65b_2,What quantity of this pesticide did you use? UNIT,TZA-NPS-14,ag_sec_3a.dta
ag3a_65c,What was the total value of this pesticide purchased?,TZA-NPS-14,ag_sec_3a.dta
ag3a_65d,Why did you choose to use this specific type of pesticide?,TZA-NPS-14,ag_sec_3a.dta
ag3a_65e_1,Where did you buy most of the pesticides? (NR ID #1),TZA-NPS-14,ag_sec_3a.dta
ag3a_66,"Did you receive any seeds, fertilizers, pesticides or herbicides for [PLOT] on c",TZA-NPS-14,ag_sec_3a.dta
ag3a_67_1,What were the types of input you received on credit? (#1),TZA-NPS-14,ag_sec_3a.dta
ag3a_67_2,What were the types of input you received on credit? (#2),TZA-NPS-14,ag_sec_3a.dta
ag3a_67_3,What were the types of input you received on credit? (#3),TZA-NPS-14,ag_sec_3a.dta
ag3a_67_4,What were the types of input you received on credit? (#4),TZA-NPS-14,ag_sec_3a.dta
ag3a_68,How much did you pay up front for these inputs?,TZA-NPS-14,ag_sec_3a.dta
ag3a_69,How much did you repay in cash later on for the inputs?,TZA-NPS-14,ag_sec_3a.dta
ag3a_70_1,How much did you repay in kind later on for the inputs? (Quantity),TZA-NPS-14,ag_sec_3a.dta
ag3a_70_2,How much did you repay in kind later on for the inputs? (Code),TZA-NPS-14,ag_sec_3a.dta
ag3a_71_1,From whom did you receive these inputs on credit? (NR ID #1),TZA-NPS-14,ag_sec_3a.dta
ag3a_71_2,From whom did you receive these inputs on credit? (NR ID #2),TZA-NPS-14,ag_sec_3a.dta
ag3a_71a,Did you use any mechanization on this plot in the long rainy season 2014?,TZA-NPS-14,ag_sec_3a.dta
ag3a_71b,Did you use any animal traction on this plot in the long rainy season 2014?,TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id1,How many days did [NAME] spend on (Land preparation and planting) (ID #1),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_1,How many days did [NAME] spend on (Land preparation and planting) (ID #1 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id2,How many days did [NAME] spend on (Land preparation and planting) (ID #2),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_2,How many days did [NAME] spend on (Land preparation and planting) (ID #2 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id3,How many days did [NAME] spend on (Land preparation and planting) (ID #3),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_3,How many days did [NAME] spend on (Land preparation and planting) (ID #3 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id4,How many days did [NAME] spend on (Land preparation and planting) (ID #4),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_4,How many days did [NAME] spend on (Land preparation and planting) (ID #4 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id5,How many days did [NAME] spend on (Land preparation and planting) (ID #5),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_5,How many days did [NAME] spend on (Land preparation and planting) (ID #5 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id6,How many days did [NAME] spend on (Land preparation and planting) (ID #6),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_6,How many days did [NAME] spend on (Land preparation and planting) (ID #6 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id7,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #7)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_7,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #7 Days)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id8,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #8)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_8,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #8 Days)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id9,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #9)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_9,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #9 Days)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id10,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #10)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_10,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #10 Days)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id11,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #11)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_11,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #11 Days)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id12,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #12)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_12,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #12 Days)",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id13,How many days did [NAME] spend on (Harvesting & Threshing) (ID #1),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_13,How many days did [NAME] spend on (Harvesting & Threshing) (ID #1 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id14,How many days did [NAME] spend on (Harvesting & Threshing) (ID #2),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_14,How many days did [NAME] spend on (Harvesting & Threshing) (ID #2 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id15,How many days did [NAME] spend on (Harvesting & Threshing) (ID #3),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_15,How many days did [NAME] spend on (Harvesting & Threshing) (ID #3 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id16,How many days did [NAME] spend on (Harvesting & Threshing) (ID #4),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_16,How many days did [NAME] spend on (Harvesting & Threshing) (ID #4 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id17,How many days did [NAME] spend on (Harvesting & Threshing) (ID #5),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_17,How many days did [NAME] spend on (Harvesting & Threshing) (ID #5 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_id18,How many days did [NAME] spend on (Harvesting & Threshing) (ID #6),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_18,How many days did [NAME] spend on (Harvesting & Threshing) (ID #6 Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_25,Typical number of hours per day worked by an individual on this plot (Land Prepa,TZA-NPS-14,ag_sec_3a.dta
ag3a_72_26,Typical number of hours per day worked by an individual on this plot (Weeding),TZA-NPS-14,ag_sec_3a.dta
ag3a_72_27,"Typical number of hours per day worked by an individual on this plot (Ridging, F",TZA-NPS-14,ag_sec_3a.dta
ag3a_72_28,Typical number of hours per day worked by an individual on this plot (Harvesting,TZA-NPS-14,ag_sec_3a.dta
ag3a_73,Did you hire any labor to work on this plot in the long rainy season 2014?,TZA-NPS-14,ag_sec_3a.dta
ag3a_74_1,- Land preparation and planting (Women Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_74_2,- Land preparation and planting (Men Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_74_3,- Land preparation and planting (Child Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_74_4,- Land preparation and planting (Total Wage Paid (TSH)),TZA-NPS-14,ag_sec_3a.dta
ag3a_74_5,"- Weeding, Ridging, Fertilizing & Other Non-Harvest/Non-Planting (Women Days)",TZA-NPS-14,ag_sec_3a.dta
ag3a_74_6,"- Weeding, Ridging, Fertilizing & Other Non-Harvest/Non-Planting (Man Days)",TZA-NPS-14,ag_sec_3a.dta
ag3a_74_7,"- Weeding, Ridging, Fertilizing & Other Non-Harvest/Non-Planting (Child Days)",TZA-NPS-14,ag_sec_3a.dta
ag3a_74_8,"- Weeding, Ridging, Fertilizing & Other Non-Harvest/Non-Planting (Total Wage Pai",TZA-NPS-14,ag_sec_3a.dta
ag3a_74_13,- Harvesting & Threshing (Women Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_74_14,- Harvesting & Threshing (Men Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_74_15,- Harvesting & Threshing (Child Days),TZA-NPS-14,ag_sec_3a.dta
ag3a_74_16,- Harvesting (Total Wage Paid (TSH)),TZA-NPS-14,ag_sec_3a.dta
ag3a_75,WHEN WAS THE LAST SHORT RAINY SEASON?,TZA-NPS-14,ag_sec_3a.dta
ag3a_76,Did you cultivate this plot in the short rainy season 2013?,TZA-NPS-14,ag_sec_3a.dta
ag3a_77,What was the main crop cultivated on this plot in the short rainy season 2013?,TZA-NPS-14,ag_sec_3a.dta
ag3a_78,Did you have use of this plot in the short rainy season 2013?,TZA-NPS-14,ag_sec_3a.dta
ag3a_79,How did you acquire this plot for the long rainy season 2014?,TZA-NPS-14,ag_sec_3a.dta
ag3a_80,How did you use this plot during the short rainy season 2013?,TZA-NPS-14,ag_sec_3a.dta
ag3a_81,Did you cultivate this plot in the short rainy season 2014?,TZA-NPS-14,ag_sec_3a.dta
ag3a_82,What was the main crop cultivated on this plot in the short rainy season 2014?,TZA-NPS-14,ag_sec_3a.dta
ag3a_83,Did you have use of this plot in the short rainy season 2014?,TZA-NPS-14,ag_sec_3a.dta
ag3a_84,Why did you not have this plot (owned or cultivated) in the short rainy season 2,TZA-NPS-14,ag_sec_3a.dta
ag3a_85,How did you use this plot during the short rainy season 2014?,TZA-NPS-14,ag_sec_3a.dta
occ,Case Section Roster / Line Occurrence Sequence for O/S Merge,TZA-NPS-14,ag_sec_3b.dta
y4_hhid,Unique Household Identification NPS Y4,TZA-NPS-14,ag_sec_3b.dta
plotnum,PLOT NUMBER,TZA-NPS-14,ag_sec_3b.dta
plotname,LIST ALL PLOTS OWNED OR CULTIVATED BY THE HOUSEHOLD IN MASIKA 2014,TZA-NPS-14,ag_sec_3b.dta
ag3b_01b,ENUMERATOR: DID YOU ALREADY LIST THIS PLOT ABOVE IN 3A?,TZA-NPS-14,ag_sec_3b.dta
ag3b_02_1,What is the distance from [PLOT] to: HOME KM,TZA-NPS-14,ag_sec_3b.dta
ag3b_02_2,What is the distance from [PLOT] to: ROAD KM,TZA-NPS-14,ag_sec_3b.dta
ag3b_02_3,What is the distance from [PLOT] to: MARKET KM,TZA-NPS-14,ag_sec_3b.dta
ag3b_03,How did you use this plot during the long rainy season 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_04,What was the total income from renting out this plot during the long rainy seaso,TZA-NPS-14,ag_sec_3b.dta
ag3b_07_1,What was the main crop cultivated on this plot in the long rainy season 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_07_2,What was the main crop cultivated on this plot in the long rainy season 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_08_1,Who decided what to plant on this plot in the long rainy season 2014? (ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_08_2,Who decided what to plant on this plot in the long rainy season 2014? (ID #2),TZA-NPS-14,ag_sec_3b.dta
ag3b_08_3,Who decided what to plant on this plot in the long rainy season 2014? (ID #3),TZA-NPS-14,ag_sec_3b.dta
ag3b_08_4,Who decided what to plant on this plot in the long rainy season 2014? (NR ID),TZA-NPS-14,ag_sec_3b.dta
ag3b_09_1,Who made decisions about input use on long rainy season 2014? (ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_09_2,Who made decisions about input use on long rainy season 2014? (ID #2),TZA-NPS-14,ag_sec_3b.dta
ag3b_09_3,Who made decisions about input use on long rainy season 2014? (ID #3),TZA-NPS-14,ag_sec_3b.dta
ag3b_09_4,Who made decisions about input use on long rainy season 2014? (NR ID),TZA-NPS-14,ag_sec_3b.dta
ag3b_10,What was the soil type of this plot?,TZA-NPS-14,ag_sec_3b.dta
ag3b_11,What was the soil quality of this plot?,TZA-NPS-14,ag_sec_3b.dta
ag3b_12,How do you know the quality of the soil?,TZA-NPS-14,ag_sec_3b.dta
ag3b_13,Were there any problems with erosion on this plot?,TZA-NPS-14,ag_sec_3b.dta
ag3b_14,What was the cause of these erosion problems?,TZA-NPS-14,ag_sec_3b.dta
ag3b_15,Was there any erosion control/water harvesting facility on this plot in the last,TZA-NPS-14,ag_sec_3b.dta
ag3b_16_1,What type of erosion control/water harvesting facility was on this plot?,TZA-NPS-14,ag_sec_3b.dta
ag3b_16_2,What type of erosion control/water harvesting facility was on this plot?,TZA-NPS-14,ag_sec_3b.dta
ag3b_17,How steep is the slope of this plot?,TZA-NPS-14,ag_sec_3b.dta
ag3b_18,Was this plot irrigated in the long rainy season 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_19,What was the type of irrigation?,TZA-NPS-14,ag_sec_3b.dta
ag3b_20,What was the method of obtaining water?,TZA-NPS-14,ag_sec_3b.dta
ag3b_21,What was the source of water?,TZA-NPS-14,ag_sec_3b.dta
ag3b_22,What was the most recent year in which the plot was left fallow?,TZA-NPS-14,ag_sec_3b.dta
ag3b_23,For how many consecutive years was this plot left fallow this last time?,TZA-NPS-14,ag_sec_3b.dta
ag3b_24,What would the value of this plot be if it were sold today?,TZA-NPS-14,ag_sec_3b.dta
ag3b_25,How was this plot acquired?,TZA-NPS-14,ag_sec_3b.dta
ag3b_26,With whom do you co-own this plot? (NR ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_27,What share does your household get of the output?,TZA-NPS-14,ag_sec_3b.dta
ag3b_28a,What type of legal certificate does your household have for this plot?,TZA-NPS-14,ag_sec_3b.dta
ag3b_28b,Would you like to apply for a CCRO/GRO for this plot?,TZA-NPS-14,ag_sec_3b.dta
ag3b_28c,Would you be willing to pay for legal certification?,TZA-NPS-14,ag_sec_3b.dta
ag3b_28d,What other types of ownership or legal documents does your household have for th,TZA-NPS-14,ag_sec_3b.dta
ag3b_29_1,Who in the household owns this plot? (ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_29_2,Who in the household owns this plot? (ID #2),TZA-NPS-14,ag_sec_3b.dta
ag3b_30,Did the owner/household have the right to sell this plot or use it as collateral,TZA-NPS-14,ag_sec_3b.dta
ag3b_31_1,Who in the household can decide whether to sell this plot or use it as collatera,TZA-NPS-14,ag_sec_3b.dta
ag3b_31_2,Who in the household can decide whether to sell this plot or use it as collatera,TZA-NPS-14,ag_sec_3b.dta
ag3b_31a,"If you were to sell this plot, do you need approval from other parties to sell i",TZA-NPS-14,ag_sec_3b.dta
ag3b_32,With whom do you co-rent this plot? (NR ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_33,How much did you pay to the owner for the use of this land in the last completed,TZA-NPS-14,ag_sec_3b.dta
ag3b_34_1,What period of time did this payment cover? (NO. UNITS),TZA-NPS-14,ag_sec_3b.dta
ag3b_34_2,What period of time did this payment cover? (UNITS),TZA-NPS-14,ag_sec_3b.dta
ag3b_35,"What share of output from this plot did you give as rent, if any, in the last co",TZA-NPS-14,ag_sec_3b.dta
ag3b_36_1,Who owns the plot? (NR ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_37_1,Who in the household has the rights to use this plot? (ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_37_2,Who in the household has the rights to use this plot? (ID #2),TZA-NPS-14,ag_sec_3b.dta
ag3b_38,In which year was the plot acquired?,TZA-NPS-14,ag_sec_3b.dta
ag3b_38a,Did you have any land dispute or disagreement with anyone over this plot in the ,TZA-NPS-14,ag_sec_3b.dta
ag3b_39,Would you feel comfortable leaving this plot uncultivated for several months wit,TZA-NPS-14,ag_sec_3b.dta
ag3b_40,DID THE HOUSEHOLD CULTIVATE THIS PLOT IN THE LONG RAINY SEASON 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_41,Did you use any ORGANIC FERTILIZER on [PLOT] in the long rainy season 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_42,What was the quantity of organic fertilizer used?,TZA-NPS-14,ag_sec_3b.dta
ag3b_43,Was any of this purchased?,TZA-NPS-14,ag_sec_3b.dta
ag3b_44,How much was purchased?,TZA-NPS-14,ag_sec_3b.dta
ag3b_45,What was the total value of organic fertilizer purchased?,TZA-NPS-14,ag_sec_3b.dta
ag3b_46_1,Where did you buy most of the organic fertilizer? (NR ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_46_2,Where did you buy most of the organic fertilizer? (NR ID #2),TZA-NPS-14,ag_sec_3b.dta
ag3b_47,Did you use any INORGANIC FERTILIZER on [PLOT] in the long rainy season 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_48,What is the first type of INORGANIC FERTILIZER you used on this plot?,TZA-NPS-14,ag_sec_3b.dta
ag3b_49,What quantity of [FERTILIZER] did you use?,TZA-NPS-14,ag_sec_3b.dta
ag3b_50,Did you receive a voucher/ certificate for any of this [FERTILIZER]?,TZA-NPS-14,ag_sec_3b.dta
ag3b_51,What was the total value of [FERTILIZER] purchased?,TZA-NPS-14,ag_sec_3b.dta
ag3b_52,Why did you choose to use this specific type of inorganic fertilizer?,TZA-NPS-14,ag_sec_3b.dta
ag3b_53_1,Where did you buy most of the [FERTILIZER]? (NR ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_53_2,Where did you buy most of the [FERTILIZER]?,TZA-NPS-14,ag_sec_3b.dta
ag3b_54,Did you use a second type of INORGANIC FERTILIZER on [PLOT] in the long rainy se,TZA-NPS-14,ag_sec_3b.dta
ag3b_55,What is the second type of INORGANIC FERTILIZER you used on this plot?,TZA-NPS-14,ag_sec_3b.dta
ag3b_56,What quantity of [FERTILIZER] did you use?,TZA-NPS-14,ag_sec_3b.dta
ag3b_57,Did you receive a voucher/certificate for any of this [FERTILIZER]?,TZA-NPS-14,ag_sec_3b.dta
ag3b_58,What was the total value of [FERTILIZER] purchased?,TZA-NPS-14,ag_sec_3b.dta
ag3b_59_1,Where did you buy most of the [FERTILIZER]? (NR ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_59_2,Where did you buy most of the [FERTILIZER]? (NR ID #2),TZA-NPS-14,ag_sec_3b.dta
ag3b_59a,Did you use any additional inorganic fertilizer?,TZA-NPS-14,ag_sec_3b.dta
ag3b_60,Did you use any pesticide/ herbicide on [PLOT] in the long rainy season 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_61,What was the main type of pesticide/herbicide that you applied?,TZA-NPS-14,ag_sec_3b.dta
ag3b_62_1,What quantity of this pesticide/herbicide did you use? (Quantity),TZA-NPS-14,ag_sec_3b.dta
ag3b_62_2,What quantity of this pesticide/herbicide did you use? (Unit),TZA-NPS-14,ag_sec_3b.dta
ag3b_63,What was the total value of this pesticides/ herbicides purchased?,TZA-NPS-14,ag_sec_3b.dta
ag3b_64,Why did you choose to use this specific type of pesticide/herbicide?,TZA-NPS-14,ag_sec_3b.dta
ag3b_65_1,Where did you buy most of the pesticides/ herbicides? (NR ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_65_2,Where did you buy most of the pesticides/ herbicides? (NR ID #2),TZA-NPS-14,ag_sec_3b.dta
ag3b_65a,Did you use any pesticide on [PLOT] in the long rainy season 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_65b_1,What quantity of this pesticide did you use? AMOUNT,TZA-NPS-14,ag_sec_3b.dta
ag3b_65b_2,What quantity of this pesticide did you use? UNIT,TZA-NPS-14,ag_sec_3b.dta
ag3b_65c,What was the total value of this pesticide purchased?,TZA-NPS-14,ag_sec_3b.dta
ag3b_65d,Why did you choose to use this specific type of pesticide?,TZA-NPS-14,ag_sec_3b.dta
ag3b_65e_1,Where did you buy most of the pesticides? (NR ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_66,"Did you receive any seeds, fertilizers, pesticides or herbicides for [PLOT] on c",TZA-NPS-14,ag_sec_3b.dta
ag3b_67_1,What were the types of input you received on credit? (#1),TZA-NPS-14,ag_sec_3b.dta
ag3b_67_2,What were the types of input you received on credit? (#2),TZA-NPS-14,ag_sec_3b.dta
ag3b_67_3,What were the types of input you received on credit? (#3),TZA-NPS-14,ag_sec_3b.dta
ag3b_67_4,What were the types of input you received on credit? (#4),TZA-NPS-14,ag_sec_3b.dta
ag3b_68,How much did you pay up front for these inputs?,TZA-NPS-14,ag_sec_3b.dta
ag3b_69,How much did you repay in cash later on for the inputs?,TZA-NPS-14,ag_sec_3b.dta
ag3b_70_1,How much did you repay in kind later on for the inputs? (Quantity),TZA-NPS-14,ag_sec_3b.dta
ag3b_70_2,How much did you repay in kind later on for the inputs? (Code),TZA-NPS-14,ag_sec_3b.dta
ag3b_71_1,From whom did you receive these inputs on credit? (NR ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_71_2,From whom did you receive these inputs on credit? (NR ID #2),TZA-NPS-14,ag_sec_3b.dta
ag3b_71a,Did you use any mechanization on this plot in the short rainy season 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_71b,Did you use any animal traction on this plot in the short rainy season 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id1,How many days did [NAME] spend on (Land preparation and planting) (ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_1,How many days did [NAME] spend on (Land preparation and planting) (ID #1 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id2,How many days did [NAME] spend on (Land preparation and planting) (ID #2),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_2,How many days did [NAME] spend on (Land preparation and planting) (ID #2 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id3,How many days did [NAME] spend on (Land preparation and planting) (ID #3),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_3,How many days did [NAME] spend on (Land preparation and planting) (ID #3 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id4,How many days did [NAME] spend on (Land preparation and planting) (ID #4),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_4,How many days did [NAME] spend on (Land preparation and planting) (ID #4 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id5,How many days did [NAME] spend on (Land preparation and planting) (ID #5),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_5,How many days did [NAME] spend on (Land preparation and planting) (ID #5 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id6,How many days did [NAME] spend on (Land preparation and planting) (ID #6),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_6,How many days did [NAME] spend on (Land preparation and planting) (ID #6 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id7,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #7)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_7,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #7 Days)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id8,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #8)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_8,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #8 Days)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id9,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #9)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_9,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #9 Days)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id10,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #10)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_10,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #10 Days)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id11,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #11)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_11,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #11 Days)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id12,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #12)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_12,"Days [NAME] spent on (Weeding, Ridging, Fertilizing, etc.) (ID #12 Days)",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id13,How many days did [NAME] spend on (Harvesting & Threshing) (ID #1),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_13,How many days did [NAME] spend on (Harvesting & Threshing) (ID #1 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id14,How many days did [NAME] spend on (Harvesting & Threshing) (ID #2),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_14,How many days did [NAME] spend on (Harvesting & Threshing) (ID #2 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id15,How many days did [NAME] spend on (Harvesting & Threshing) (ID #3),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_15,How many days did [NAME] spend on (Harvesting & Threshing) (ID #3 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id16,How many days did [NAME] spend on (Harvesting & Threshing) (ID #4),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_16,How many days did [NAME] spend on (Harvesting & Threshing) (ID #4 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id17,How many days did [NAME] spend on (Harvesting & Threshing) (ID #5),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_17,How many days did [NAME] spend on (Harvesting & Threshing) (ID #5 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_id18,How many days did [NAME] spend on (Harvesting & Threshing) (ID #6),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_18,How many days did [NAME] spend on (Harvesting & Threshing) (ID #6 Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_25,Typical number of hours per day worked by an individual on this plot (Land Prepa,TZA-NPS-14,ag_sec_3b.dta
ag3b_72_26,Typical number of hours per day worked by an individual on this plot (Weeding),TZA-NPS-14,ag_sec_3b.dta
ag3b_72_27,"Typical number of hours per day worked by an individual on this plot (Ridging, F",TZA-NPS-14,ag_sec_3b.dta
ag3b_72_28,Typical number of hours per day worked by an individual on this plot (Harvesting,TZA-NPS-14,ag_sec_3b.dta
ag3b_73,Did you hire any labor to work on this plot in the long rainy seaon 2014?,TZA-NPS-14,ag_sec_3b.dta
ag3b_74_1,- Land preparation and planting (Women Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_74_2,- Land preparation and planting (Men Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_74_3,- Land preparation and planting (Child Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_74_4,- Land preparation and planting (Total Wage Paid (TSH)),TZA-NPS-14,ag_sec_3b.dta
ag3b_74_5,- Weeding (Women Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_74_6,- Weeding (Men Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_74_7,- Weeding (Children Days),TZA-NPS-14,ag_sec_3b.dta
ag3b_74_8,- Weeding TOTAL,TZA-NPS-14,ag_sec_3b.dta
ag3b_74_9,"- Ridging, fertilizing, other non-harvest activities (Women Days)",TZA-NPS-14,ag_sec_3b.dta
